,_id,date,type,location,value,sensorID
0,6202b99a9d23b38270ebeb9a,2022-02-08 19:42:34.503,ground humidity,indoor,0.998,0
1,6202b9a09d23b38270ebeb9b,2022-02-08 19:42:40.133,ground humidity,indoor,0.999,1
2,6202b9a49d23b38270ebeb9c,2022-02-08 19:42:44.413,ambient humidity,indoor,48.099998474121094,4
3,6202b9ad9d23b38270ebeb9d,2022-02-08 19:42:53.743,ambient humidity,indoor,48.599998474121094,27
4,6202b9af9d23b38270ebeb9e,2022-02-08 19:42:55.488,ambient temperature,indoor,17.200000762939453,4
5,6202b9b39d23b38270ebeb9f,2022-02-08 19:42:59.766,ambient temperature,indoor,17.100000381469727,27
6,6202ba6ccc0a6e80b166abf2,2022-02-08 19:46:04.732,ground humidity,indoor,0.998,0
7,6202ba72cc0a6e80b166abf3,2022-02-08 19:46:10.311,ground humidity,indoor,0.998,1
8,6202ba76cc0a6e80b166abf4,2022-02-08 19:46:14.609,ambient humidity,indoor,48.20000076293945,4
9,6202ba78cc0a6e80b166abf5,2022-02-08 19:46:16.354,ambient humidity,indoor,48.70000076293945,27
10,6202ba7ccc0a6e80b166abf6,2022-02-08 19:46:20.631,ambient temperature,indoor,17.200000762939453,4
11,6202ba7ecc0a6e80b166abf7,2022-02-08 19:46:22.387,ambient temperature,indoor,17.100000381469727,27
12,6202bb43128bf0fec4e05e2c,2022-02-08 19:49:39.048,ground humidity,indoor,1.0,0
13,6202bb48128bf0fec4e05e2d,2022-02-08 19:49:44.629,ground humidity,indoor,0.999,1
14,6202bb4a128bf0fec4e05e2e,2022-02-08 19:49:46.375,ambient humidity,indoor,48.400001525878906,4
15,6202bb4c128bf0fec4e05e2f,2022-02-08 19:49:48.120,ambient humidity,indoor,48.79999923706055,27
16,6202bb4d128bf0fec4e05e30,2022-02-08 19:49:49.864,ambient temperature,indoor,17.200000762939453,4
17,6202bb4f128bf0fec4e05e31,2022-02-08 19:49:51.609,ambient temperature,indoor,17.100000381469727,27
18,6203d08084fd989a06091446,2022-02-09 15:32:32.384,ground humidity,indoor,0.999,0
19,6203d08584fd989a06091447,2022-02-09 15:32:37.977,ground humidity,indoor,0.999,1
20,6203d08a84fd989a06091448,2022-02-09 15:32:42.257,ambient humidity,indoor,48.400001525878906,4
21,6203d08e84fd989a06091449,2022-02-09 15:32:46.532,ambient humidity,indoor,48.900001525878906,27
22,6203d09084fd989a0609144a,2022-02-09 15:32:48.277,ambient temperature,indoor,15.800000190734863,4
23,6203d09284fd989a0609144b,2022-02-09 15:32:50.025,ambient temperature,indoor,15.699999809265137,27
24,6203d0ecae37eb196ea30719,2022-02-09 15:34:20.428,ground humidity,indoor,0.999,0
25,6203d0f2ae37eb196ea3071a,2022-02-09 15:34:26.016,ground humidity,indoor,0.998,1
26,6203d0f3ae37eb196ea3071b,2022-02-09 15:34:27.764,ambient humidity,indoor,48.20000076293945,4
27,6203d0f5ae37eb196ea3071c,2022-02-09 15:34:29.509,ambient humidity,indoor,48.79999923706055,27
28,6203d0f7ae37eb196ea3071d,2022-02-09 15:34:31.255,ambient temperature,indoor,15.800000190734863,4
29,6203d0f8ae37eb196ea3071e,2022-02-09 15:34:32.999,ambient temperature,indoor,15.800000190734863,27
30,6203d6f7addb7991c21caa15,2022-02-09 16:00:07.509,ground humidity,indoor,0.998,0
31,6203d6fdaddb7991c21caa16,2022-02-09 16:00:13.090,ground humidity,indoor,1.0,1
32,6203d701addb7991c21caa17,2022-02-09 16:00:17.424,ambient humidity,indoor,47.900001525878906,4
33,6203d703addb7991c21caa18,2022-02-09 16:00:19.174,ambient humidity,indoor,48.400001525878906,27
34,6203d704addb7991c21caa19,2022-02-09 16:00:20.920,ambient temperature,indoor,16.200000762939453,4
35,6203d709addb7991c21caa1a,2022-02-09 16:00:25.193,ambient temperature,indoor,16.100000381469727,27
36,6203e508b45320d1bb32189f,2022-02-09 17:00:08.005,ground humidity,indoor,1.0,0
37,6203e50db45320d1bb3218a0,2022-02-09 17:00:13.587,ground humidity,indoor,0.999,1
38,6203e511b45320d1bb3218a1,2022-02-09 17:00:17.990,ambient humidity,indoor,46.20000076293945,4
39,6203e513b45320d1bb3218a2,2022-02-09 17:00:19.740,ambient humidity,indoor,47.099998474121094,27
40,6203e515b45320d1bb3218a3,2022-02-09 17:00:21.487,ambient temperature,indoor,16.799999237060547,4
41,6203e517b45320d1bb3218a4,2022-02-09 17:00:23.233,ambient temperature,indoor,16.600000381469727,27
42,6203f3189208d01b457d651f,2022-02-09 18:00:08.071,ground humidity,indoor,1.0,0
43,6203f31d9208d01b457d6520,2022-02-09 18:00:13.685,ground humidity,indoor,1.0,1
44,6203f31f9208d01b457d6521,2022-02-09 18:00:15.528,ambient humidity,indoor,47.0,4
45,6203f3219208d01b457d6522,2022-02-09 18:00:17.275,ambient humidity,indoor,47.79999923706055,27
46,6203f3239208d01b457d6523,2022-02-09 18:00:19.062,ambient temperature,indoor,17.600000381469727,4
47,6203f3249208d01b457d6524,2022-02-09 18:00:20.809,ambient temperature,indoor,17.5,27
48,620401273241ac29e28f8319,2022-02-09 19:00:07.601,ground humidity,indoor,1.0,0
49,6204012d3241ac29e28f831a,2022-02-09 19:00:13.183,ground humidity,indoor,0.998,1
50,6204012f3241ac29e28f831b,2022-02-09 19:00:15.049,ambient humidity,indoor,46.599998474121094,4
51,620401303241ac29e28f831c,2022-02-09 19:00:16.797,ambient humidity,indoor,47.599998474121094,27
52,620401323241ac29e28f831d,2022-02-09 19:00:18.543,ambient temperature,indoor,18.799999237060547,4
53,620401343241ac29e28f831e,2022-02-09 19:00:20.288,ambient temperature,indoor,18.600000381469727,27
54,62040f3806f18c836a8c20d1,2022-02-09 20:00:08.065,ground humidity,indoor,0.999,0
55,62040f3d06f18c836a8c20d2,2022-02-09 20:00:13.643,ground humidity,indoor,0.998,1
56,62040f3f06f18c836a8c20d3,2022-02-09 20:00:15.444,ambient humidity,indoor,44.0,4
57,62040f4606f18c836a8c20d4,2022-02-09 20:00:22.265,ambient humidity,indoor,44.70000076293945,27
58,62040f4d06f18c836a8c20d5,2022-02-09 20:00:29.071,ambient temperature,indoor,18.299999237060547,4
59,62040f4e06f18c836a8c20d6,2022-02-09 20:00:30.817,ambient temperature,indoor,18.200000762939453,27
60,62041d476c2b7c063ed96110,2022-02-09 21:00:07.608,ground humidity,indoor,0.998,0
61,62041d4d6c2b7c063ed96111,2022-02-09 21:00:13.364,ground humidity,indoor,0.999,1
62,62041d526c2b7c063ed96112,2022-02-09 21:00:18.235,ambient humidity,indoor,43.599998474121094,4
63,62041d596c2b7c063ed96113,2022-02-09 21:00:25.055,ambient humidity,indoor,44.099998474121094,27
64,62041d5a6c2b7c063ed96114,2022-02-09 21:00:26.800,ambient temperature,indoor,18.600000381469727,4
65,62041d5f6c2b7c063ed96115,2022-02-09 21:00:31.077,ambient temperature,indoor,18.600000381469727,27
66,62042b57a56bcfdf5ea0783c,2022-02-09 22:00:07.860,ground humidity,indoor,0.999,0
67,62042b5da56bcfdf5ea0783d,2022-02-09 22:00:13.663,ground humidity,indoor,0.999,1
68,62042b62a56bcfdf5ea0783e,2022-02-09 22:00:18.015,ambient humidity,indoor,43.79999923706055,4
69,62042b64a56bcfdf5ea0783f,2022-02-09 22:00:20.980,ambient humidity,indoor,44.29999923706055,27
70,62042b68a56bcfdf5ea07840,2022-02-09 22:00:24.250,ambient temperature,indoor,18.399999618530273,4
71,62042b6aa56bcfdf5ea07841,2022-02-09 22:00:26.023,ambient temperature,indoor,18.399999618530273,27
72,620439676a699a1bd49d0b44,2022-02-09 23:00:07.814,ground humidity,indoor,1.0,0
73,6204396d6a699a1bd49d0b45,2022-02-09 23:00:13.406,ground humidity,indoor,0.998,1
74,6204396f6a699a1bd49d0b46,2022-02-09 23:00:15.598,ambient humidity,indoor,44.400001525878906,4
75,620439716a699a1bd49d0b47,2022-02-09 23:00:17.582,ambient humidity,indoor,44.900001525878906,27
76,620439736a699a1bd49d0b48,2022-02-09 23:00:19.328,ambient temperature,indoor,17.899999618530273,4
77,620439776a699a1bd49d0b49,2022-02-09 23:00:23.604,ambient temperature,indoor,17.899999618530273,27
78,6208f2c8fa91691e0b10b438,2022-02-13 13:00:08.173,ground humidity,indoor,0.998,0
79,6208f2cdfa91691e0b10b439,2022-02-13 13:00:13.787,ground humidity,indoor,1.0,1
80,6208f2d2fa91691e0b10b43a,2022-02-13 13:00:18.066,ambient humidity,indoor,51.400001525878906,4
81,6208f2d6fa91691e0b10b43b,2022-02-13 13:00:22.342,ambient humidity,indoor,52.70000076293945,27
82,6208f2dafa91691e0b10b43c,2022-02-13 13:00:26.622,ambient temperature,indoor,18.899999618530273,4
83,6208f2e1fa91691e0b10b43d,2022-02-13 13:00:33.429,ambient temperature,indoor,18.899999618530273,27
84,620900d72fe8c952fafc4a1a,2022-02-13 14:00:07.213,ground humidity,indoor,1.0,0
85,620900dc2fe8c952fafc4a1b,2022-02-13 14:00:12.786,ground humidity,indoor,1.0,1
86,620900de2fe8c952fafc4a1c,2022-02-13 14:00:14.533,ambient humidity,indoor,49.900001525878906,4
87,620900e72fe8c952fafc4a1d,2022-02-13 14:00:23.867,ambient humidity,indoor,50.5,27
88,620900e92fe8c952fafc4a1e,2022-02-13 14:00:25.613,ambient temperature,indoor,19.399999618530273,4
89,620900eb2fe8c952fafc4a1f,2022-02-13 14:00:27.359,ambient temperature,indoor,19.5,27
90,62090ee781d3cfb12c3d13a5,2022-02-13 15:00:07.126,ground humidity,indoor,0.998,0
91,62090eec81d3cfb12c3d13a6,2022-02-13 15:00:12.712,ground humidity,indoor,0.998,1
92,62090ef381d3cfb12c3d13a7,2022-02-13 15:00:19.513,ambient humidity,indoor,51.29999923706055,4
93,62090efa81d3cfb12c3d13a8,2022-02-13 15:00:26.322,ambient humidity,indoor,51.70000076293945,27
94,62090efc81d3cfb12c3d13a9,2022-02-13 15:00:28.072,ambient temperature,indoor,19.5,4
95,62090efd81d3cfb12c3d13aa,2022-02-13 15:00:29.817,ambient temperature,indoor,19.600000381469727,27
96,62091cf76ef6fb8afd072297,2022-02-13 16:00:07.619,ground humidity,indoor,0.999,0
97,62091cfd6ef6fb8afd072298,2022-02-13 16:00:13.197,ground humidity,indoor,0.999,1
98,62091d066ef6fb8afd072299,2022-02-13 16:00:22.526,ambient humidity,indoor,53.20000076293945,4
99,62091d086ef6fb8afd07229a,2022-02-13 16:00:24.277,ambient humidity,indoor,53.5,27
100,62091d0f6ef6fb8afd07229b,2022-02-13 16:00:31.092,ambient temperature,indoor,19.299999237060547,4
101,62091d136ef6fb8afd07229c,2022-02-13 16:00:35.373,ambient temperature,indoor,19.299999237060547,27
102,62092b075913b6a70c3a4f0f,2022-02-13 17:00:07.151,ground humidity,indoor,0.998,0
103,62092b0c5913b6a70c3a4f10,2022-02-13 17:00:12.721,ground humidity,indoor,1.0,1
104,62092b135913b6a70c3a4f11,2022-02-13 17:00:19.527,ambient humidity,indoor,56.099998474121094,4
105,62092b1c5913b6a70c3a4f12,2022-02-13 17:00:28.863,ambient humidity,indoor,56.29999923706055,27
106,62092b285913b6a70c3a4f13,2022-02-13 17:00:40.743,ambient temperature,indoor,18.899999618530273,4
107,62092b2f5913b6a70c3a4f14,2022-02-13 17:00:47.548,ambient temperature,indoor,18.899999618530273,27
108,62093917f0abb99bf3adc7c3,2022-02-13 18:00:07.323,ground humidity,indoor,0.998,0
109,6209391cf0abb99bf3adc7c4,2022-02-13 18:00:12.893,ground humidity,indoor,0.999,1
110,62093921f0abb99bf3adc7c5,2022-02-13 18:00:17.177,ambient humidity,indoor,52.900001525878906,4
111,62093922f0abb99bf3adc7c6,2022-02-13 18:00:18.929,ambient humidity,indoor,53.79999923706055,27
112,62093929f0abb99bf3adc7c7,2022-02-13 18:00:25.729,ambient temperature,indoor,18.600000381469727,4
113,62093930f0abb99bf3adc7c8,2022-02-13 18:00:32.540,ambient temperature,indoor,18.600000381469727,27
114,62094727b51eaf7d33388b34,2022-02-13 19:00:07.305,ground humidity,indoor,1.0,0
115,6209472cb51eaf7d33388b35,2022-02-13 19:00:12.879,ground humidity,indoor,0.999,1
116,6209472eb51eaf7d33388b36,2022-02-13 19:00:14.629,ambient humidity,indoor,49.70000076293945,4
117,62094730b51eaf7d33388b37,2022-02-13 19:00:16.376,ambient humidity,indoor,50.400001525878906,27
118,62094732b51eaf7d33388b38,2022-02-13 19:00:18.120,ambient temperature,indoor,19.5,4
119,62094733b51eaf7d33388b39,2022-02-13 19:00:19.865,ambient temperature,indoor,19.5,27
120,620955371d3dc447d5a7937c,2022-02-13 20:00:07.654,ground humidity,indoor,0.998,0
121,6209553d1d3dc447d5a7937d,2022-02-13 20:00:13.235,ground humidity,indoor,0.999,1
122,6209553e1d3dc447d5a7937e,2022-02-13 20:00:14.980,ambient humidity,indoor,49.5,4
123,620955431d3dc447d5a7937f,2022-02-13 20:00:19.254,ambient humidity,indoor,50.099998474121094,27
124,620955451d3dc447d5a79380,2022-02-13 20:00:21.000,ambient temperature,indoor,19.299999237060547,4
125,620955491d3dc447d5a79381,2022-02-13 20:00:25.272,ambient temperature,indoor,19.399999618530273,27
126,6209634842270a214e383280,2022-02-13 21:00:08.056,ground humidity,indoor,0.998,0
127,6209634d42270a214e383281,2022-02-13 21:00:13.630,ground humidity,indoor,0.999,1
128,6209634f42270a214e383282,2022-02-13 21:00:15.381,ambient humidity,indoor,49.599998474121094,4
129,6209635142270a214e383283,2022-02-13 21:00:17.127,ambient humidity,indoor,49.900001525878906,27
130,6209635542270a214e383284,2022-02-13 21:00:21.399,ambient temperature,indoor,19.100000381469727,4
131,6209635c42270a214e383285,2022-02-13 21:00:28.199,ambient temperature,indoor,19.100000381469727,27
132,6210c3b4572dfb560217bdf5,2022-02-19 11:17:24.860,ground humidity,indoor,1.0,0
133,6210c3ba572dfb560217bdf6,2022-02-19 11:17:30.467,ground humidity,indoor,0.4878,1
134,6210c3be572dfb560217bdf7,2022-02-19 11:17:34.766,ambient humidity,indoor,45.20000076293945,4
135,6210c3c3572dfb560217bdf8,2022-02-19 11:17:39.042,ambient humidity,indoor,44.599998474121094,27
136,6210c3c4572dfb560217bdf9,2022-02-19 11:17:40.799,ambient temperature,indoor,11.0,4
137,6210c3c6572dfb560217bdfa,2022-02-19 11:17:42.548,ambient temperature,indoor,11.300000190734863,27
138,6210c4bc2454223c39087225,2022-02-19 11:21:48.974,ground humidity,indoor,1.0,0
139,6210c4c22454223c39087226,2022-02-19 11:21:54.561,ground humidity,indoor,0.2287,1
140,6210c4c42454223c39087227,2022-02-19 11:21:56.308,ambient humidity,indoor,46.599998474121094,4
141,6210c4c82454223c39087228,2022-02-19 11:22:00.583,ambient humidity,indoor,46.29999923706055,27
142,6210c4ca2454223c39087229,2022-02-19 11:22:02.350,ambient temperature,indoor,10.699999809265137,4
143,6210c4cc2454223c3908722a,2022-02-19 11:22:04.098,ambient temperature,indoor,11.0,27
144,6210d184aa342b9cdc6a1121,2022-02-19 12:16:20.070,ground humidity,indoor,0.9971,0
145,6210d189aa342b9cdc6a1122,2022-02-19 12:16:25.693,ground humidity,indoor,0.9961,1
146,6210d190aa342b9cdc6a1123,2022-02-19 12:16:32.504,ambient humidity,indoor,36.400001525878906,4
147,6210d197aa342b9cdc6a1124,2022-02-19 12:16:39.315,ambient humidity,indoor,36.599998474121094,27
148,6210d19baa342b9cdc6a1125,2022-02-19 12:16:43.674,ambient temperature,indoor,21.299999237060547,4
149,6210d19daa342b9cdc6a1126,2022-02-19 12:16:45.581,ambient temperature,indoor,21.5,27
150,6210d1f4d9e41823f27c4fe0,2022-02-19 12:18:12.988,ground humidity,indoor,0.998,0
151,6210d1fad9e41823f27c4fe1,2022-02-19 12:18:18.575,ground humidity,indoor,0.3089,1
152,6210d1fcd9e41823f27c4fe2,2022-02-19 12:18:20.364,ambient humidity,indoor,36.400001525878906,4
153,6210d1fed9e41823f27c4fe3,2022-02-19 12:18:22.113,ambient humidity,indoor,36.400001525878906,27
154,6210d1ffd9e41823f27c4fe4,2022-02-19 12:18:23.890,ambient temperature,indoor,21.299999237060547,4
155,6210d201d9e41823f27c4fe5,2022-02-19 12:18:25.638,ambient temperature,indoor,21.5,27
156,6210d25bfa2c51231596d9f4,2022-02-19 12:19:55.589,ground humidity,indoor,0.9971,0
157,6210d261fa2c51231596d9f5,2022-02-19 12:20:01.234,ground humidity,indoor,0.3343,1
158,6210d265fa2c51231596d9f6,2022-02-19 12:20:05.512,ambient humidity,indoor,35.20000076293945,4
159,6210d267fa2c51231596d9f7,2022-02-19 12:20:07.258,ambient humidity,indoor,35.29999923706055,27
160,6210d26bfa2c51231596d9f8,2022-02-19 12:20:11.595,ambient temperature,indoor,21.299999237060547,4
161,6210d274fa2c51231596d9f9,2022-02-19 12:20:20.952,ambient temperature,indoor,21.399999618530273,27
162,6210d2a93b4f71eccc3c5eb3,2022-02-19 12:21:13.846,ground humidity,indoor,0.9971,0
163,6210d2af3b4f71eccc3c5eb4,2022-02-19 12:21:19.428,ground humidity,indoor,0.5103,1
164,6210d2b13b4f71eccc3c5eb5,2022-02-19 12:21:21.216,ambient humidity,indoor,34.900001525878906,4
165,6210d2b23b4f71eccc3c5eb6,2022-02-19 12:21:22.971,ambient humidity,indoor,35.0,27
166,6210d2b73b4f71eccc3c5eb7,2022-02-19 12:21:27.273,ambient temperature,indoor,21.200000762939453,4
167,6210d2bb3b4f71eccc3c5eb8,2022-02-19 12:21:31.555,ambient temperature,indoor,21.399999618530273,27
168,6210d2e326ec2cc9828d2efc,2022-02-19 12:22:11.211,ground humidity,indoor,0.3548,0
169,6210d2e826ec2cc9828d2efd,2022-02-19 12:22:16.840,ground humidity,indoor,1.0,1
170,6210d2ea26ec2cc9828d2efe,2022-02-19 12:22:18.590,ambient humidity,indoor,34.900001525878906,4
171,6210d2ec26ec2cc9828d2eff,2022-02-19 12:22:20.375,ambient humidity,indoor,35.5,27
172,6210d2ee26ec2cc9828d2f00,2022-02-19 12:22:22.122,ambient temperature,indoor,21.100000381469727,4
173,6210d2f226ec2cc9828d2f01,2022-02-19 12:22:26.410,ambient temperature,indoor,21.399999618530273,27
174,6210dbc78043e0ad0abe902b,2022-02-19 13:00:07.957,ground humidity,indoor,0.9971,0
175,6210dbcd8043e0ad0abe902c,2022-02-19 13:00:13.947,ground humidity,indoor,0.9971,1
176,6210dbd28043e0ad0abe902d,2022-02-19 13:00:18.265,ambient humidity,indoor,36.20000076293945,4
177,6210dbd48043e0ad0abe902e,2022-02-19 13:00:20.053,ambient humidity,indoor,36.900001525878906,27
178,6210dbd88043e0ad0abe902f,2022-02-19 13:00:24.352,ambient temperature,indoor,20.799999237060547,4
179,6210dbda8043e0ad0abe9030,2022-02-19 13:00:26.101,ambient temperature,indoor,20.799999237060547,27
180,621223db887c79752379353c,2022-02-20 12:19:55.442,ground humidity,indoor,0.4995,0
181,621223e1887c79752379353d,2022-02-20 12:20:01.059,ground humidity,indoor,0.5054,1
182,621223ea887c79752379353e,2022-02-20 12:20:10.398,ambient humidity,indoor,33.70000076293945,4
183,62122462c6fd738d5d25b87f,2022-02-20 12:22:10.905,ground humidity,indoor,0.4761,0
184,62122468c6fd738d5d25b880,2022-02-20 12:22:16.530,ground humidity,indoor,0.4995,1
185,6212246cc6fd738d5d25b881,2022-02-20 12:22:20.809,ambient humidity,indoor,34.900001525878906,4
186,621224e670825b1b42148363,2022-02-20 12:24:22.307,ground humidity,indoor,0.4721,0
187,621224eb70825b1b42148364,2022-02-20 12:24:27.887,ground humidity,indoor,0.5015,1
188,621224ed70825b1b42148365,2022-02-20 12:24:29.637,ambient humidity,indoor,34.70000076293945,4
189,62122567e443f2354aafe19c,2022-02-20 12:26:31.152,ground humidity,indoor,0.4702,0
190,6212256ce443f2354aafe19d,2022-02-20 12:26:36.780,ground humidity,indoor,0.4995,1
191,6212256ee443f2354aafe19e,2022-02-20 12:26:38.532,ambient humidity,indoor,33.900001525878906,4
192,621225df970e9c64deda4491,2022-02-20 12:28:31.382,ground humidity,indoor,0.4682,0
193,621225e4970e9c64deda4492,2022-02-20 12:28:36.962,ground humidity,indoor,0.5034,1
194,621225e6970e9c64deda4493,2022-02-20 12:28:38.709,ambient humidity,indoor,34.29999923706055,4
195,6212265f52d15c46365ce2cf,2022-02-20 12:30:39.190,ground humidity,indoor,0.4712,0
196,6212266452d15c46365ce2d0,2022-02-20 12:30:44.781,ground humidity,indoor,0.5093,1
197,6212266652d15c46365ce2d1,2022-02-20 12:30:46.582,ambient humidity,indoor,34.79999923706055,4
198,621227eeed485c02f851e0c7,2022-02-20 12:37:18.349,ground humidity,indoor,0.4751,0
199,621227f3ed485c02f851e0c8,2022-02-20 12:37:23.934,ground humidity,indoor,0.5152,1
200,621227f5ed485c02f851e0c9,2022-02-20 12:37:25.760,ambient humidity,indoor,34.29999923706055,4
201,62122867ed485c02f851e0ca,2022-02-20 12:39:19.658,ambient humidity,indoor,-1.0,27
202,62122870ed485c02f851e0cb,2022-02-20 12:39:28.995,ambient temperature,indoor,22.600000381469727,4
203,621229c18807c46bf0f7e129,2022-02-20 12:45:05.762,ground humidity,indoor,0.478,0
204,621229c78807c46bf0f7e12a,2022-02-20 12:45:11.357,ground humidity,indoor,0.5308,1
205,621229c98807c46bf0f7e12b,2022-02-20 12:45:13.107,ambient humidity,indoor,34.0,4
206,62122a3b8807c46bf0f7e12c,2022-02-20 12:47:07.003,ambient humidity,indoor,-1.0,27
207,62122a3c8807c46bf0f7e12d,2022-02-20 12:47:08.793,ambient temperature,indoor,22.5,4
208,62122aae8807c46bf0f7e12e,2022-02-20 12:49:02.687,ambient temperature,indoor,-1.0,27
209,62122b62cf3e4fb67b77171a,2022-02-20 12:52:02.950,ground humidity,indoor,0.4917,0
210,62122b68cf3e4fb67b77171b,2022-02-20 12:52:08.525,ground humidity,indoor,0.5445,1
211,62122b6acf3e4fb67b77171c,2022-02-20 12:52:10.277,ambient humidity,indoor,34.79999923706055,4
212,62122bdccf3e4fb67b77171d,2022-02-20 12:54:04.180,ambient humidity,indoor,-1.0,27
213,62122be0cf3e4fb67b77171e,2022-02-20 12:54:08.461,ambient temperature,indoor,22.200000762939453,4
214,62122c52cf3e4fb67b77171f,2022-02-20 12:56:02.365,ambient temperature,indoor,-1.0,27
215,62122d10339a2ab4dbb4ea16,2022-02-20 12:59:12.682,ground humidity,indoor,0.4907,0
216,62122d16339a2ab4dbb4ea17,2022-02-20 12:59:18.345,ground humidity,indoor,0.5484,1
217,62122d18339a2ab4dbb4ea18,2022-02-20 12:59:20.098,ambient humidity,indoor,35.0,4
218,62122d4720c91de3304bbe80,2022-02-20 13:00:07.613,ground humidity,indoor,0.4897,0
219,62122d4d20c91de3304bbe81,2022-02-20 13:00:13.199,ground humidity,indoor,0.5484,1
220,62122d5120c91de3304bbe82,2022-02-20 13:00:17.486,ambient humidity,indoor,35.20000076293945,4
221,62122d89339a2ab4dbb4ea19,2022-02-20 13:01:13.988,ambient humidity,indoor,-1.0,27
222,62122d8b339a2ab4dbb4ea1a,2022-02-20 13:01:15.737,ambient temperature,indoor,22.100000381469727,4
223,62122dc320c91de3304bbe83,2022-02-20 13:02:11.498,ambient humidity,indoor,-1.0,27
224,62122dc520c91de3304bbe84,2022-02-20 13:02:13.250,ambient temperature,indoor,22.100000381469727,4
225,62122dfd339a2ab4dbb4ea1b,2022-02-20 13:03:09.631,ambient temperature,indoor,-1.0,27
226,62122e3720c91de3304bbe85,2022-02-20 13:04:07.142,ambient temperature,indoor,-1.0,27
227,62123b57c70db11fa149bb6a,2022-02-20 14:00:07.929,ground humidity,indoor,0.4897,0
228,62123b5dc70db11fa149bb6b,2022-02-20 14:00:13.539,ground humidity,indoor,0.5582,1
229,62123b5fc70db11fa149bb6c,2022-02-20 14:00:15.289,ambient humidity,indoor,33.900001525878906,4
230,62123bd1c70db11fa149bb6d,2022-02-20 14:02:09.184,ambient humidity,indoor,-1.0,27
231,62123bd2c70db11fa149bb6e,2022-02-20 14:02:10.944,ambient temperature,indoor,22.200000762939453,4
232,62123c44c70db11fa149bb6f,2022-02-20 14:04:04.841,ambient temperature,indoor,-1.0,27
233,62124967b9ad997061939722,2022-02-20 15:00:07.616,ground humidity,indoor,0.5005,0
234,6212496db9ad997061939723,2022-02-20 15:00:13.276,ground humidity,indoor,0.5709,1
235,62124974b9ad997061939724,2022-02-20 15:00:20.080,ambient humidity,indoor,32.5,4
236,621249e5b9ad997061939725,2022-02-20 15:02:13.976,ambient humidity,indoor,-1.0,27
237,621249eab9ad997061939726,2022-02-20 15:02:18.252,ambient temperature,indoor,23.100000381469727,4
238,62124a5cb9ad997061939727,2022-02-20 15:04:12.165,ambient temperature,indoor,-1.0,27
239,62125777853f2833057ef76a,2022-02-20 16:00:07.946,ground humidity,indoor,0.5142,0
240,6212577d853f2833057ef76b,2022-02-20 16:00:13.761,ground humidity,indoor,0.5611,1
241,62125782853f2833057ef76c,2022-02-20 16:00:18.046,ambient humidity,indoor,32.5,4
242,621257f3853f2833057ef76d,2022-02-20 16:02:11.956,ambient humidity,indoor,-1.0,27
243,621257f5853f2833057ef76e,2022-02-20 16:02:13.709,ambient temperature,indoor,23.299999237060547,4
244,62125867853f2833057ef76f,2022-02-20 16:04:07.598,ambient temperature,indoor,-1.0,27
245,62126587094f37268a7dcc26,2022-02-20 17:00:07.407,ground humidity,indoor,0.5152,0
246,6212658c094f37268a7dcc27,2022-02-20 17:00:12.988,ground humidity,indoor,0.5533,1
247,6212658e094f37268a7dcc28,2022-02-20 17:00:14.752,ambient humidity,indoor,27.100000381469727,4
248,62126600094f37268a7dcc29,2022-02-20 17:02:08.655,ambient humidity,indoor,-1.0,27
249,62126602094f37268a7dcc2a,2022-02-20 17:02:10.417,ambient temperature,indoor,22.299999237060547,4
250,62126674094f37268a7dcc2b,2022-02-20 17:04:04.314,ambient temperature,indoor,-1.0,27
251,62127d1a77060f272c4f68f1,2022-02-20 18:40:42.837,ground humidity,indoor,0.6461,0
252,62127d2077060f272c4f68f2,2022-02-20 18:40:48.580,ground humidity,indoor,0.521,1
253,62127e397ec274fe5073272a,2022-02-20 18:45:29.409,ground humidity,indoor,0.6471,0
254,62127e447ec274fe5073272b,2022-02-20 18:45:40.272,ground humidity,indoor,0.523,1
255,62127eb67ec274fe5073272c,2022-02-20 18:47:34.176,ambient humidity,indoor,-1.0,4
256,62127eb77ec274fe5073272d,2022-02-20 18:47:35.933,ambient humidity,indoor,32.70000076293945,27
257,62127f297ec274fe5073272e,2022-02-20 18:49:29.838,ambient temperature,indoor,-1.0,4
258,62127f2e7ec274fe5073272f,2022-02-20 18:49:34.122,ambient temperature,indoor,21.5,27
259,62127fb8b3105b6d5f0d979f,2022-02-20 18:51:52.241,ground humidity,indoor,0.6461,0
260,62127fbdb3105b6d5f0d97a0,2022-02-20 18:51:57.859,ground humidity,indoor,0.5239,1
261,6212802fb3105b6d5f0d97a1,2022-02-20 18:53:51.754,ambient humidity,indoor,-1.0,4
262,62128034b3105b6d5f0d97a2,2022-02-20 18:53:56.035,ambient humidity,indoor,32.599998474121094,27
263,621280a5b3105b6d5f0d97a3,2022-02-20 18:55:49.942,ambient temperature,indoor,-1.0,4
264,621280a7b3105b6d5f0d97a4,2022-02-20 18:55:51.696,ambient temperature,indoor,21.399999618530273,27
265,621281458de7d08862e702a1,2022-02-20 18:58:29.172,ground humidity,indoor,0.6491,0
266,6212814a8de7d08862e702a2,2022-02-20 18:58:34.782,ground humidity,indoor,0.5249,1
267,621281bc8de7d08862e702a3,2022-02-20 19:00:28.852,ambient humidity,indoor,-1.0,4
268,621281be8de7d08862e702a4,2022-02-20 19:00:30.642,ambient humidity,indoor,32.400001525878906,27
